Customer_Key,Type,RecencyDays,Frequency,Monetary,Tenure,Streaming
12239867,BTS,7,21,1013.2193592327,355,0
12239868,BTC,7,37,548.849524,364,744
12239886,BTC,10,20,659.500963,344,0
12239942,BTC,15,3,144.541795576,45,0
12240079,BTB,58,3,0.5346189999999997,346,389
12240216,BTC,19,14,884.6392079999999,357,1172
12240318,BTC,29,8,355.439847,182,140
12240412,BTC,13,6,375.2184,166,777
12240489,BTC,26,16,817.2590539999999,360,3535
12240629,BTC,15,40,965.6182136591999,349,0
12240673,BTC,14,2,-15.265778,14,0
12240702,BTC,30,12,908.7567999999999,364,0
12240904,BTS,17,5,114.9107422825,193,73
12240910,BTC,11,15,944.135645192,345,873
12240924,BTC,19,6,348.35024,141,9
12240965,BTB,23,12,802.391485379,312,0
12240968,BTB,299,3,891.3416,358,944
12241051,BTC,53,8,643.2674820143999,343,9205
12241070,BTC,7,7,470.21039999999994,190,641
12241104,BTC,2,5,151.69503498269998,63,0
12241114,BTC,7,3,156.7368,68,1048
12241121,BTC,16,7,412.41082,229,0
12241469,BTB,72,19,704.487893849,364,1278
12241476,BTC,26,12,924.5888,360,0
12241587,BTC,24,20,-34.8846036783,54,0
12241673,BTC,5,14,776.6963816151999,294,2092
12241726,BTS,10,10,467.76529989999995,200,900
12241734,BTC,3,38,589.3071228547,338,54
12241803,BTC,3,27,817.9399388751999,345,839
12241842,BTC,12,2,-2.200094,12,0
12241858,BTC,53,1,0,53,150
12241980,BTS,13,12,-83.3825221,283,228
12241989,BTC,29,4,-16.8591894424,29,0
12241994,BTC,3,61,699.8526727080999,363,781
12241996,BTC,63,25,646.6562400948,349,0
12242011,BTS,4,6,111.03913225950001,158,0
12242176,BTC,15,27,919.5559221702999,363,0
12242188,BTC,14,16,546.489283,340,0
12242204,BTC,22,5,45.187056899999995,52,0
12242312,BTC,28,2,-4.2812247159,28,0
12242356,BTC,10,7,180.6572399883,364,441
12242359,BTC,3,47,806.64193,342,0
12242418,BTB,12,19,888.385514,332,157
12242522,BTC,11,3,156.7368,72,3681
12242535,BTS,7,13,926.917124,341,3998
12242569,BTC,19,4,235.10519999999997,110,1184
12242700,BTC,25,5,218.566646,71,0
12242765,BTC,5,7,311.80646399999995,147,24
12242768,BTS,14,11,485.8306679,166,1025
12242826,BTB,18,12,924.5888,352,0
12242940,BTC,18,41,978.8832078598999,363,4048
12243061,BTC,32,26,785.256064,337,0
12243108,BTC,2,15,319.2515269,358,1802
12243128,BTC,17,15,566.9184772436,275,357
12243145,BTB,13,9,442.87466889999996,165,0
12243234,BTC,18,13,888.0360229999999,352,85
12243351,BTC,20,9,796.269063,350,563
12243368,BTC,3,7,470.21039999999994,186,364
12243482,BTC,24,3,85.181607,54,96
12243489,BTC,2,4,104.58702299999999,63,190
12243496,BTC,63,4,-49.294703,232,7
12243498,BTC,15,2,0,47,65
12243540,BTC,2,5,81.60524799999999,63,0
12243628,BTB,15,17,992.90486,349,0
12243783,BTB,2,6,117.67945089999998,63,63
12243809,BTC,21,23,633.99863161,360,4
12243825,BTC,10,18,823.677603,344,0
12243920,BTC,3,32,658.6705123496,223,250
12243954,BTC,18,23,941.0311791999999,352,1059
12244085,BTC,5,15,788.065265,339,59
12244206,BTC,10,5,234.41541399999997,101,890
12244219,BTC,19,8,420.8934394296,338,147
12244226,BTC,8,4,0,70,243
12244323,BTC,22,6,210.29912299999998,113,192
12244334,BTB,26,3,117.55259999999998,87,117
12244365,BTC,64,6,619.418474,358,2714
12244384,BTC,2,21,579.5704503029,234,930
12244388,BTC,14,8,321.785646,166,946
12244439,BTC,1,28,890.0460575407,352,700
12244485,BTC,7,13,910.9786039999999,341,0
12244514,BTC,10,12,924.5888,344,0
12244691,BTS,1,18,856.8382509999999,341,1324
12244730,BTC,23,23,778.7640759999999,343,22
12244791,BTC,1,36,1000.9840342345,355,4064
12244801,BTB,18,12,924.5888,352,262
12244814,BTC,13,14,942.9607339999999,347,2612
12244878,BTC,27,11,783.684,316,6128
12244884,BTC,1,79,1091.7427097793,358,326
12245018,BTC,25,14,901.403251,359,0
12245045,BTC,28,14,593.48127,357,0
12245071,BTC,13,13,-11.350087496400004,44,1
12245168,BTC,2,10,215.51724792739998,63,0
12245297,BTC,16,5,391.842,138,2678
12245380,BTC,3,13,891.4770219999999,337,0
12245389,BTC,16,17,942.5013153237999,350,845
12245430,BTC,3,26,385.14134099999995,341,7
12245431,BTS,11,36,676.4321065951,365,1367
12245564,BTC,2,16,189.92180832569997,63,0
12245570,BTC,21,15,834.833219,355,43
12245620,BTC,4,19,787.0214069,263,0
12245714,BTC,9,12,940.4207999999999,343,4283
12245788,BTC,8,16,-95.77443825999998,99,628
12245796,BTC,28,10,558.349902738,242,0
12245830,BTC,12,27,366.5284958924,199,279
12245852,BTC,20,14,345.67127631159997,111,0
12245914,BTC,3,20,837.4496419,337,230
12246027,BTC,29,30,1377.8533795336998,363,1400
12246053,BTC,24,14,942.791268,358,0
12246054,BTC,10,8,124.312074,101,526
12246081,BTC,24,1,0,24,96
12246168,BTC,25,21,852.2641286999999,359,2509
12246193,BTC,16,19,782.1914139999999,305,0
12246461,BTS,22,17,889.997482,356,112
12246462,BTC,8,21,908.577099,344,2967
12246489,BTC,10,35,907.7188257559999,344,10
12246494,BTC,28,47,169.8206888516,63,0
12246507,BTC,24,12,924.5888,358,1184
12246531,BTC,6,14,1005.3372189999999,340,0
12246542,BTC,27,12,924.5888,361,450
12246557,BTC,18,32,676.1962676223,313,1707
12246566,BTS,4,15,220.7323284576,161,0
12246591,BTC,2,4,124.62499899999999,63,100
12246619,BTC,2,8,548.5788,216,633
12246623,BTC,25,12,924.5888,359,726
12246726,BTC,5,40,639.072381,343,65
12246730,BTC,28,5,0,185,1784
12246784,BTC,18,13,906.96705,352,3191
12246829,BTC,13,17,84.803845,207,766
12246930,BTC,21,15,904.4553194334999,355,5781
12246976,BTC,13,13,967.7910179999999,347,0
12247002,BTS,7,5,82.882628,348,58
12247012,BTC,5,8,327.489811,66,0
12247016,BTC,22,20,971.246509,356,2947
12247020,BTB,97,8,852.537877,355,274
12247137,BTC,11,1,0,11,391
12247217,BTC,25,16,970.8455438999999,359,730
12247379,BTC,21,12,-48.943796,212,454
12247406,BTC,23,9,265.97708915929996,249,0
12247440,BTC,25,19,844.494842,361,342
12247441,BTB,11,33,823.32207608,334,0
12247470,BTC,28,9,114.11154145879999,58,77
12247530,BTC,22,5,11.742751999999989,52,391
12247536,BTC,17,5,-28.0950421,17,0
12247539,BTC,6,6,236.343485,301,250
12247552,BTC,12,12,846.2203999999999,350,1113
12247562,BTC,26,11,348.326389,261,1353
12247752,BTC,11,20,920.8354179999999,354,225
12247825,BTC,10,7,470.21039999999994,193,1332
12247864,BTC,20,12,924.5888,354,82
12247870,BTC,23,17,805.0972523014999,317,695
12247892,BTC,22,9,658.595696,269,237
12247954,BTC,14,24,1031.1059494709,348,1177
12247989,BTC,15,13,547.6584909999999,229,2
12247999,BTC,2,3,51.8446487966,24,7
12248088,BTC,13,5,234.75042,104,0
12248090,BTC,18,20,843.728047,352,1178
12248145,BTS,29,4,235.10519999999997,120,39
12248201,BTC,26,14,918.2869656467,360,0
12248270,BTS,11,8,490.319828,228,1375
12248311,BTC,17,17,832.8824759999999,306,0
12248411,BTC,17,18,663.1428308999999,346,324
12248588,BTC,10,9,426.250208,326,0
12248609,BTC,8,11,472.70923999999997,222,311
12248648,BTC,3,22,834.2026138924999,351,0
12248710,BTC,13,22,882.0868571604999,347,0
12248776,BTS,13,12,764.2359670561,289,206
12248790,BTC,20,12,918.6182399999999,354,0
12248805,BTC,21,6,171.679441,82,169
12248811,BTC,15,13,923.7552089999999,349,1760
12248867,BTC,26,3,125.0728,87,317
12248986,BTC,25,17,893.9966069,359,0
12248988,BTC,5,9,626.9472,249,23
12249061,BTC,29,8,0,184,896
12249068,BTC,20,12,926.55104,354,0
12249070,BTC,15,14,923.7571999999999,349,115
12249194,BTS,19,10,611.1152,357,37
12249258,BTC,10,4,57.396765900000005,10,0
12249432,BTC,14,19,927.5889196654999,348,18
12249464,BTC,29,7,470.21039999999994,212,3795
12249503,BTC,2,5,138.11121899999998,63,0
12249516,BTC,10,28,353.02596127499993,254,0
12249614,BTC,17,24,897.9880229999999,365,1537
12249647,BTS,24,1,0,24,49
12249659,BTS,21,1,0,21,340
12249679,BTB,5,11,-2.965153,191,625
12249702,BTS,4,9,271.63987499999996,156,0
12249833,BTC,17,12,924.5888,351,0
12249877,BTS,5,3,0,68,80
12249908,BTS,6,11,195.6181658469,158,0
12249935,BTC,27,7,340.395206,179,0
12250031,BTC,9,36,1458.3073033846,363,31
12250048,BTC,16,14,923.7571999999999,350,1919
12250190,BTC,24,6,-25.3113082904,33,338
12250231,BTC,15,5,101.8944601004,87,315
12250259,BTC,13,4,28.463879974199997,13,0
12250286,BTC,3,9,128.8622559,123,462
12250301,BTC,16,46,535.2409196368,350,0
12250352,BTC,23,12,924.5888,357,1
12250518,BTC,14,12,940.4207999999999,348,0
12250528,BTS,4,8,482.03661999999997,187,0
12250629,BTC,32,3,47.894801,63,239
12250654,BTS,3,8,558.399805,310,277
12250682,BTC,30,6,391.842,182,4493
12250769,BTC,24,15,961.0167289999999,358,2391
12250860,BTC,19,20,495.59339695439996,334,0
12250926,BTC,20,20,920.258574,364,14
12250929,BTC,13,11,783.684,302,425
12251009,BTC,29,18,927.6714721517999,363,0
12251085,BTS,13,10,214.74812400000002,165,260
12251113,BTC,20,26,864.3628458,354,3416
12251124,BTC,17,6,391.842,169,682
12251183,BTC,6,12,885.4046,340,4
12251226,BTC,28,28,862.3560167963,362,520
12251290,BTC,29,1,0,29,386
12251479,BTS,14,18,879.7600799999999,364,0
12251505,BTC,9,8,169.01513899999998,116,19
12251511,BTC,42,12,-102.32448000000001,73,366
12251546,BTC,15,61,997.2483952969999,361,0
12251569,BTC,15,5,313.4736,137,14
12251599,BTS,28,3,0.5322640000000014,104,0
12251636,BTC,30,8,318.867623,213,152
12251720,BTS,30,4,235.10519999999997,121,43
12251737,BTC,8,2,78.3684,38,0
12251769,BTC,29,15,859.9984228999999,363,705
12251791,BTC,24,12,924.5888,358,753
12251877,BTC,27,8,289.85519999999997,210,1140
12251938,BTC,15,18,116.2708591,200,2
12251960,BTC,63,4,750.496863,348,4644
12251984,BTC,9,17,926.300439,343,3175
12251995,BTC,20,4,115.13543784659998,50,1566
12252014,BTC,2,6,113.64665089999998,63,0
12252027,BTC,17,8,291.335491,139,0
12252101,BTC,2,3,63.46560099999999,51,158
12252111,BTC,19,13,924.5888,353,0
12252116,BTC,23,10,-63.573823,146,737
12252256,BTC,16,11,688.4737449999999,275,0
12252274,BTC,5,1,0,5,0
12252362,BTC,2,1,0,2,0
12252530,BTC,8,5,313.4736,130,1842
12252708,BTB,5,3,89.40881999999999,186,281
12252795,BTC,337,5,71.110647,337,0
12252842,BTC,22,3,-56.468019847200004,26,0
12252869,BTB,9,22,774.4046987590999,321,0
12252904,BTC,1,4,92.213368136,51,0
12252961,BTC,9,4,135.384031,50,0
12253172,BTC,22,15,938.4768172477999,356,0
12253262,BTB,3,28,713.4070955678999,337,0
12253275,BTC,19,12,924.5888,353,2079
12253465,BTC,9,22,503.83233989999997,253,4
12253466,BTC,28,13,923.5808780970999,362,0
12253483,BTC,34,3,156.7368,215,931
12253524,BTC,26,5,135.6195119926,57,0
12253628,BTC,12,36,1782.1077510418,348,0
12253648,BTC,1,6,269.245822,123,0
12253673,BTS,21,16,755.5413463048999,360,6526
12253798,BTC,55,16,350.7341313145,132,0
12253876,BTC,8,18,986.6305974564,340,0
12253889,BTC,10,23,762.6968060370999,257,0
12253891,BTC,15,18,953.1635156799999,349,6
12253911,BTC,12,19,853.1074154025999,333,0
12253934,BTC,27,7,355.862455,149,261
12254038,BTC,6,2,78.3684,36,170
12254101,BTC,28,12,916.6727999999999,362,0
12254158,BTC,27,17,815.440167,364,329
12254220,BTC,17,4,235.10519999999997,108,922
12254230,BTC,18,5,235.501,140,1172
12254266,BTC,7,16,61.486813999999995,303,880
12254279,BTC,14,19,813.9407239999999,348,1163
12254324,BTC,28,18,814.8111769614,363,496
12254618,BTC,12,12,924.5888,346,0
12254664,BTS,1,16,915.2798558999999,358,26
12254669,BTC,15,1,0,15,0
12254723,BTC,2,27,909.0833663999999,344,83
12254877,BTC,6,14,812.016176,340,282
12254914,BTC,9,7,470.21039999999994,192,1235
12255100,BTC,26,12,916.6727999999999,360,0
12255122,BTC,27,2,9.204221,27,85
12255131,BTC,30,3,95.151597,60,0
12255132,BTC,21,4,80.39417083999999,51,0
12255214,BTS,7,11,0,192,713
12255359,BTB,29,6,0,122,362
12255454,BTC,12,15,965.5920608544999,345,0
12255477,BTC,12,13,933.8929199999999,346,0
12255480,BTC,25,14,273.7779019328,320,1772
12255522,BTC,11,16,945.9540836478999,345,3091
12255657,BTC,18,42,800.9671264337,361,0
12255667,BTC,5,12,940.4207999999999,339,570
12255728,BTC,2,37,1006.2549089523999,338,2773
12255731,BTC,30,28,902.4955548779,364,1142
12255746,BTC,26,12,-22.894182,211,286
12255805,BTC,15,13,945.95102,349,0
12255919,BTB,8,37,1050.554655,342,24
12255937,BTC,27,16,1004.573946,361,1382
12256033,BTB,17,5,312.682,139,1216
12256066,BTS,1,36,391.7289724,155,426
12256133,BTC,8,4,235.10519999999997,99,53
12256322,BTC,3,2,0,35,235
12256323,BTS,5,7,56.349122,5,0
12256427,BTC,149,6,659.4110800525999,345,3105
12256436,BTC,12,18,222.80337,249,0
12256462,BTC,3,1,0,3,77
12256534,BTC,27,9,-36.682197,213,217
12256568,BTC,29,7,0,158,593
12256647,BTC,13,2,78.3684,43,4
12256688,BTC,11,7,470.21039999999994,194,2442
12256754,BTC,25,12,940.4207999999999,359,0
12256828,BTC,23,3,99.7495302,53,0
12256907,BTC,7,5,153.3620482233,96,25
12256910,BTC,3,17,968.7110608999999,365,50
12256933,BTC,25,6,346.33678699999996,212,83
12257096,BTC,25,13,930.789048,359,0
12257103,BTC,23,7,338.175622,145,3910
12257288,BTC,23,12,924.5888,357,0
12257364,BTC,22,55,1242.1697930778,342,0
12257490,BTC,26,1,0,26,176
12257542,BTC,11,1,0,11,40
12257625,BTC,17,10,550.2616539999999,231,996
12257634,BTC,3,21,993.081963,346,5
12257901,BTC,22,4,235.10519999999997,113,539
12257948,BTC,22,2,0,54,575
12258013,BTC,27,14,785.40775,316,935
12258071,BTC,25,15,953.4321281215999,363,3514
12258144,BTC,27,1,0,27,77
12258217,BTC,30,15,876.0694388999999,364,647
12258346,BTC,24,4,138.82604199999997,85,0
12258369,BTC,4,22,143.3253245553,52,0
12258449,BTC,51,16,-246.8590631,283,6043
12258623,BTC,19,6,255.279199,81,386
12258751,BTC,26,2,0,178,93
12259045,BTC,2,4,74.627268,57,195
12259070,BTS,26,5,391.842,143,234
12259090,BTS,11,6,292.142,163,681
12259171,BTC,16,14,543.8505599,199,15
12259265,BTC,7,12,940.4207999999999,341,0
12259362,BTC,27,6,375.2184,180,0
12259384,BTC,2,7,199.71985999999998,63,219
12259464,BTB,12,28,662.8333993524,360,677
12259513,BTC,3,20,1016.4245239999999,337,341
12259539,BTC,28,4,235.10519999999997,119,121
12259590,BTB,8,12,924.5888,342,0
12259616,BTS,2,2,-17.685751,2,0
12259826,BTC,62,7,661.206596,350,3810
12260093,BTC,20,5,54.630417999999985,81,370
12260130,BTC,27,6,391.842,179,69
12260150,BTC,20,7,253.96175966169997,111,0
12260245,BTS,1,2,30.539731,285,10
12260271,BTS,24,14,278.513834,120,0
12260330,BTC,28,18,502.28344172659996,218,0
12260331,BTS,12,7,470.21039999999994,195,340
12260351,BTC,24,24,887.2427442722,358,0
12260361,BTC,10,11,648.35003,224,342
12260432,BTC,54,5,-39.526376,82,157
12260573,BTC,53,5,594.600704,348,1508
12260645,BTC,1,6,308.549224,150,75
12260650,BTC,20,5,224.70940699999997,111,7
12260660,BTC,30,6,391.842,182,1067
12260675,BTC,24,6,198.43063099999998,146,1024
12260725,BTC,27,11,607.7366534506999,325,0
12260734,BTC,25,5,75.8870769,55,0
12260848,BTC,17,14,974.5800021143999,351,774
12260850,BTC,19,5,0,143,1721
12260877,BTC,27,12,924.5888,361,266
12261052,BTC,12,2,-10.715747,12,0
12261142,BTS,12,10,47.5982749,311,0
12261152,BTC,26,6,86.2209293899,56,0
12261291,BTC,21,15,979.2920055873,355,0
12261303,BTC,26,13,830.0039999999999,325,0
12261305,BTS,30,6,306.75548,346,94
12261318,BTC,8,1,0,8,127
12261343,BTS,28,17,81.65427150000001,179,0
12261368,BTC,21,14,956.478982,355,344
12261466,BTC,10,20,867.0344207203999,344,2158
12261475,BTC,18,4,94.6414113413,48,23
12261595,BTS,11,23,586.565433,349,660
12261632,BTC,8,1,0,8,27
12261842,BTC,14,18,918.6065065321,348,4513
12261857,BTC,2,32,877.0491125386999,347,1518
12261871,BTC,2,51,218.19752706649993,364,977
12261968,BTC,26,5,45.854799543999995,56,0
12262016,BTB,23,12,924.5888,357,0
12262056,BTC,9,11,544.4700369999999,223,2089
12262089,BTC,13,19,946.4845009999999,333,0
12262145,BTC,3,12,924.5888,337,0
12262177,BTC,3,107,-528.2571221965001,361,0
12262208,BTC,6,16,869.63524,340,110
12262258,BTC,6,21,915.0771946092999,340,13
12262707,BTC,10,4,235.10519999999997,101,362
12262767,BTC,7,9,580.534578,129,0
12262842,BTC,26,10,107.60169400000001,152,419
12262914,BTB,3,1,0,3,90
12262954,BTC,5,12,940.4207999999999,339,0
12263022,BTC,11,10,500.45396023719996,194,454
12263069,BTC,21,12,924.5888,355,2322
12263179,BTC,6,27,902.4213371999999,340,5019
12263305,BTC,6,12,924.5888,340,0
12263476,BTC,7,5,137.66924699999998,68,0
12263498,BTB,26,6,312.34998399999995,148,0
12263570,BTC,25,3,71.74890631599999,55,323
12263742,BTC,23,4,6.722956032099999,23,0
12263773,BTS,11,24,-107.22225,303,1551
12263883,BTC,9,7,470.21039999999994,192,165
12264093,BTC,2,11,303.689697,212,203
12264228,BTC,19,20,802.245614469,353,0
12264469,BTC,22,9,389.501832,205,1836
12264485,BTC,30,6,391.842,182,640
12264583,BTC,26,9,507.09664399999997,209,697
12264600,BTC,7,16,1016.8478251943,341,0
12264726,BTC,2,20,395.0777778,277,0
12264840,BTC,19,12,916.6727999999999,353,0
12264867,BTC,9,3,32.98446,9,144
12264886,BTC,13,4,157.1426363043,74,154
12264924,BTB,6,18,1080.6863630615999,340,0
12264976,BTC,4,12,940.4207999999999,338,1116
12265072,BTC,4,13,940.4207999999999,352,6526
12265172,BTC,9,4,4.0749630167,9,0
12265195,BTC,29,4,0,153,3
12265259,BTB,7,12,940.4207999999999,341,0
12265273,BTC,12,3,65.613177,42,0
12265353,BTC,6,9,579.4512,250,736
12265388,BTC,17,3,2915.730018,17,0
12265419,BTC,15,4,57.278814999999994,45,0
12265586,BTC,10,11,221.392262,132,0
12265607,BTC,18,16,820.781010244,352,0
12265660,BTC,14,13,788.710243,303,46
12265692,BTC,9,5,352.262,123,289
12265755,BTC,25,1,0,25,70
12265820,BTC,5,8,155.33666699999998,86,198
12265846,BTC,7,31,792.009880687,362,0
12265856,BTC,13,17,907.2059639999999,362,0
12265954,BTS,19,14,348.65538499999997,141,0
12266073,BTC,2,10,363.96001683419996,358,0
12266223,BTC,7,10,266.34819,356,0
12266228,BTC,4,12,924.5888,338,0
12266276,BTS,2,6,59.777334267600004,45,0
12266284,BTC,14,15,910.7633219999999,348,45
12266312,BTC,18,14,925.148196,352,0
12266454,BTC,22,10,424.490887,198,492
12266566,BTC,25,12,862.0523999999999,345,1883
12266658,BTC,27,5,142.9618979091,312,1231
12266665,BTC,10,6,391.842,162,5982
12266707,BTC,27,6,347.37345999999997,229,305
12266733,BTC,16,12,924.5888,350,0
12266773,BTC,13,18,426.76346299999994,214,246
12266780,BTC,18,12,862.0523999999999,338,340
12266806,BTC,14,45,534.7481703074999,355,0
12266826,BTC,9,14,950.6292619999999,343,0
12267012,BTC,17,1,0,17,318
12267073,BTC,3,2,78.3684,33,689
12267102,BTC,8,8,247.85623499999997,130,0
12267112,BTS,8,21,573.0389919999999,342,267
12267284,BTC,16,6,238.1605705523,303,0
12267349,BTC,10,26,953.6754946,344,154
12267388,BTC,3,13,898.5281829999999,337,208
12267453,BTC,5,8,383.4030006886,127,955
12267514,BTC,5,13,967.8553039999999,339,0
12267540,BTC,27,14,875.5248389999999,347,280
12267600,BTS,15,12,926.55104,349,1594
12267663,BTC,3,21,936.4454575038999,337,4391
12267702,BTS,24,8,548.5788,238,580
12267717,BTC,13,11,221.041615,212,1121
12267885,BTC,6,42,1250.4667306,340,0
12267905,BTC,6,6,391.842,158,0
12268025,BTC,2,9,427.60605348509995,341,0
12268046,BTC,2,5,250.1456,124,1181
12268154,BTC,15,1,0,15,9
12268244,BTB,3,11,783.684,292,1089
12268265,BTC,1,12,102.868449,50,0
12268367,BTC,23,5,42.468874899999996,53,0
12268376,BTB,2,6,130.9454779,63,0
12268617,BTC,8,21,836.8678639,342,936
12268630,BTC,74,2,748.7219399999999,233,2293
12268655,BTC,9,6,375.2184,162,2042
12268764,BTC,3,14,970.7344449999999,337,119
12268776,BTC,5,42,938.7482356636999,344,0
12268830,BTC,3,12,940.4207999999999,337,0
12268948,BTC,30,8,152.375588,91,0
12268998,BTC,8,12,924.5888,342,0
12269014,BTC,18,2,-26.159787,18,0
12269053,BTC,2,4,26.722843999999995,32,0
12269058,BTC,26,12,924.5888,360,0
12269127,BTC,18,12,900.8408,352,0
12269294,BTC,21,8,213.47393499999998,82,194
12269309,BTC,20,12,940.4207999999999,354,0
12269378,BTC,19,8,79.637969,317,269
12269421,BTC,9,4,235.10519999999997,100,126
12269498,BTB,13,25,370.296076351,54,0
12269524,BTC,9,4,187.6092,100,628
12269587,BTC,8,5,184.069203,99,525
12269615,BTC,22,12,648.5540229999999,240,0
12269632,BTS,3,12,924.5888,337,1985
12269665,BTC,18,26,1241.9713710105,352,0
12269722,BTC,27,12,924.5888,361,0
12269858,BTC,3,13,925.3700352399999,337,0
12269909,BTC,18,13,102.316771,50,0
12269919,BTC,23,9,507.20902399999994,237,0
12269966,BTC,1,13,870.306526,320,0
12270042,BTC,17,7,-15.976555372000002,81,106
12270170,BTC,27,6,470.21039999999994,180,0
12270282,BTC,14,12,66.8714239,44,0
12270315,BTB,5,12,940.4207999999999,339,0
12270422,BTC,16,10,356.6663548958,107,0
12270476,BTC,31,1,0,31,125
12270620,BTC,3,12,924.5888,337,0
12270660,BTC,30,16,302.3546381265,60,47
12270670,BTC,11,2,22.0229233384,46,56
12270718,BTC,4,6,328.853662,207,15
12270727,BTC,4,57,406.96754078029994,349,481
12270750,BTC,11,21,716.190399,352,715
12270778,BTC,17,11,722.4370794311999,276,0
12270848,BTC,21,9,110.58277799999999,51,83
12270852,BTC,24,9,417.94728899999996,251,0
12270863,BTC,27,13,452.2071082,179,34
12270980,BTC,1,9,626.9472,245,1046
12271032,BTC,7,18,424.29011271189995,204,545
12271109,BTC,24,15,876.109114,359,2063
12271173,BTC,5,12,924.5888,339,514
12271287,BTC,6,10,625.445652,250,0
12271334,BTC,15,11,484.500099,167,1404
12271337,BTC,6,24,879.6617839999999,353,0
12271378,BTC,14,18,644.401134,273,0
12271454,BTC,22,5,49.2295792117,22,0
12271455,BTC,26,9,11.46,208,3071
12271501,BTC,21,11,21.96,335,225
12271563,BTC,9,8,330.730009,164,102
12271565,BTC,3,12,924.5888,337,0
12271575,BTC,23,10,556.7302679999999,342,0
12271597,BTC,6,13,906.046894,354,3441
12271624,BTC,23,10,192.0494636142,283,437
12271675,BTS,21,13,452.12567699999994,204,256
12271745,BTC,3,14,947.17128378,337,11481
12271967,BTS,3,48,884.1632990013,354,751
12272024,BTC,20,4,109.76562899999999,50,0
12272084,BTC,27,8,0,213,15
12272119,BTC,28,11,136.2100039,264,4
12272171,BTC,5,9,418.936809,157,11
12272326,BTC,6,17,282.43135277659997,270,447
12272328,BTC,16,28,670.7151018051,361,0
12272332,BTC,15,6,36.873616999999996,45,21
12272407,BTC,16,18,564.8413119999999,305,0
12272453,BTC,14,14,915.8412,348,167
12272483,BTC,10,1,0,10,0
12272695,BTC,3,17,472.42052046439994,352,1683
12272925,BTC,25,1,0,25,0
12272939,BTC,16,4,84.574621,51,0
12272989,BTB,22,11,783.684,311,123
12272990,BTB,18,12,924.5888,352,0
12273001,BTB,30,12,908.7567999999999,364,0
12273064,BTC,7,1,0,7,12
12273139,BTS,29,12,924.5888,363,390
12273184,BTC,16,4,105.34502699999999,333,0
12273198,BTC,7,17,-79.7431631,47,0
12273202,BTC,26,14,915.7178098766,346,0
12273374,BTB,7,52,736.8297886634999,358,0
12273515,BTS,8,2,0.74044,8,0
12273525,BTC,13,7,123.357270339,74,0
12273539,BTC,20,9,385.930065,173,0
12273583,BTC,9,12,940.4207999999999,343,0
12273768,BTC,17,6,106.697425,46,0
12273788,BTC,6,18,708.6547448261999,295,605
12273984,BTC,30,12,908.7567999999999,364,0
12274191,BTC,4,28,936.1789578999999,364,10624
12274210,BTC,24,10,-1.4911539999999999,192,906
12274274,BTB,3,18,1004.3382292133999,257,555
12274391,BTC,16,4,-1.3473961268999999,16,45
12274588,BTC,4,24,407.7246836558999,225,659
12274620,BTC,28,20,957.722778,363,0
12274625,BTC,28,10,293.139957,119,364
12274728,BTB,12,16,1017.3479985296999,346,0
12274785,BTC,6,24,306.97245899999996,360,0
12274804,BTC,30,2,83.143639,136,153
12274835,BTB,20,81,1106.8515044824,354,0
12274933,BTC,10,23,735.874829,347,0
12274934,BTC,30,7,548.5788,214,2441
12274969,BTC,14,14,31.12042,314,569
12274972,BTC,3,13,933.8929199999999,337,0
12275090,BTS,3,11,685.305701,262,673
12275116,BTC,27,1,0,27,131
12275123,BTC,12,3,30.5122374301,12,0
12275296,BTC,15,22,348.40057392529997,356,1623
12275384,BTC,17,7,109.21455073479999,47,262
12275427,BTB,10,9,466.74965,206,101
12275546,BTC,3,37,655.8643999884999,337,0
12275560,BTC,21,7,238.66556599999998,112,2406
12275633,BTC,26,9,238.382157,299,389
12275708,BTS,7,14,949.0512929999999,341,0
12275791,BTB,2,1,0,2,0
12275795,BTC,28,12,924.5888,362,0
12275882,BTC,26,1,0,26,9
12275897,BTC,11,10,0,196,4443
12275909,BTC,17,16,910.5406959999999,306,0
12276002,BTC,5,24,894.160367,339,3426
12276080,BTS,27,6,391.842,179,1246
12276084,BTS,17,1,0,17,196
12276107,BTC,22,14,15.099242,206,1820
12276128,BTC,15,14,925.8857599999999,349,0
12276162,BTC,11,6,391.842,163,15
12276229,BTC,17,20,370.226933,361,1
12276257,BTC,27,12,924.5888,361,2020
12276281,BTC,2,8,83.731239,350,197
12276360,BTC,2,31,537.5998589582999,362,0
12276436,BTS,1,27,616.5781258999999,346,0
12276491,BTC,9,19,990.1409449999999,343,1153
12276557,BTC,3,6,391.842,155,60
12276649,BTC,5,11,783.684,294,3250
12276709,BTC,27,16,304.62815199999994,211,507
12276825,BTC,18,17,921.6842543388999,352,4630
12276864,BTC,64,10,542.951742,186,968
12276870,BTB,18,1,0,18,46
12276871,BTC,7,1,0,7,66
12276936,BTB,30,5,235.501,152,54
12277007,BTC,58,11,706.7281017828,360,7399
12277017,BTB,3,15,284.24576099999996,125,0
12277106,BTC,29,6,470.21039999999994,182,1389
12277129,BTC,3,6,189.17048090679998,50,0
12277146,BTS,8,14,926.5938299999999,357,285
12277163,BTC,21,16,482.12856866469997,245,0
12277176,BTS,28,12,746.6677999999999,337,1108
12277182,BTC,29,11,469.23014199999994,212,665
12277197,BTC,21,6,336.82579999999996,352,31
12277241,BTC,26,12,694.935436,285,173
